제로월드 김포점,최면,8.24,141,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=제로월드 김포점 최면,4,경기(기타),379
룸엘이스케이프 신림점,METRO,8.24,1216,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=룸엘이스케이프 신림점 METRO,6,신림,584
마스터키 부평점,호스피스,8.24,46,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=마스터키 부평점 호스피스,8,인천,1942
러시아워 로드맨션,듀얼,8.24,139,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=러시아워 로드맨션 듀얼,10,광주,741
셜록홈즈 서현점,디스트로이드 : Destroid,8.24,233,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=셜록홈즈 서현점 디스트로이드 : Destroid,8,경기(기타),1785
비트포비아 던전101,MST 엔터테인먼트,8.23,1267,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=비트포비아 던전101 MST 엔터테인먼트,6,홍대,896
셜록홈즈 서울대입구점,더 헝거:욕망의 큐브,8.23,174,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=셜록홈즈 서울대입구점 더 헝거:욕망의 큐브,8,신림,69
지구별방탈출 홍대어드벤처점,지난날을 잊었다,8.23,531,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=지구별방탈출 홍대어드벤처점 지난날을 잊었다,5,홍대,544
룸익스케이프 올리브점,오즈 익시드 드림,8.23,1019,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=룸익스케이프 올리브점 오즈 익시드 드림,6,신촌,203
룸즈에이 동성로 아카데미점,필활,8.23,98,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=룸즈에이 동성로 아카데미점 필활,4,대구,1725
룸엘이스케이프 홍대점,베니,8.22,591,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=룸엘이스케이프 홍대점 베니,2,홍대,1791
딥띵커,옹이의 꿈,8.22,320,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=딥띵커 옹이의 꿈,2,홍대,1933
룸즈에이 동성로 아카데미점,명부에 점을 찍으라,8.22,241,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=룸즈에이 동성로 아카데미점 명부에 점을 찍으라,4,대구,819
러시아워 로드맨션,우당탕탕 치즈탈환 대작전!,8.22,267,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=러시아워 로드맨션 우당탕탕 치즈탈환 대작전!,3,광주,1607
머더파커 잠실점,두목 이스케이프,8.21,649,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=머더파커 잠실점 두목 이스케이프,8,서울(기타),1285
키이스케이프 강남점,그카지말라캤자나,8.21,1544,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=키이스케이프 강남점 그카지말라캤자나,4,강남,747
포인트나인 강남2호점,Hometown (홈타운),8.21,758,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=포인트나인 강남2호점 Hometown (홈타운),7,강남,1447
소우주,풀문,8.21,934,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=소우주 풀문,5,수원,738
이스케이프랩,이세계 용사,8.2,1167,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=이스케이프랩 이세계 용사,7,강남,1130
솔버 2호점,디어 마르시,8.19,1143,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=솔버 2호점 디어 마르시,8,건대,1354
키이스케이프 전주점,월야애담,8.19,131,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=키이스케이프 전주점 월야애담,3,전주,1135
도어이스케이프 홍대점,DISCOVERY,8.19,416,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=도어이스케이프 홍대점 DISCOVERY,9,홍대,1700
머더파커 홍대1호점,엠,8.18,842,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=머더파커 홍대1호점 엠,9,홍대,1065
골든타임 이스케이프,순백향,8.18,535,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=골든타임 이스케이프 순백향,6,수원,40
비트포비아 홍대던전,오늘 나는,8.18,251,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=비트포비아 홍대던전 오늘 나는,4,홍대,596
싸인 이스케이프 홍대점,하이팜,8.17,1209,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=싸인 이스케이프 홍대점 하이팜,7,홍대,990
이스케이퍼스 대구점,끝까지 간다,8.17,226,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=이스케이퍼스 대구점 끝까지 간다,9,대구,1986
머더파커 부산점,도굴왕,8.16,162,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=머더파커 부산점 도굴왕,4,부산,547
포인트나인 강남2호점,Homecoming (홈커밍),8.16,667,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=포인트나인 강남2호점 Homecoming (홈커밍),9,강남,120
메타이스케이프,Mujeogang 무저갱 : 사라진 사람들,8.16,232,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=메타이스케이프 Mujeogang 무저갱 : 사라진 사람들,10,수원,626
셜록홈즈 잠실2호점,단잠,8.16,966,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=셜록홈즈 잠실2호점 단잠,4,서울(기타),323
비밀의화원 광주점,비밀의 가족,8.16,91,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=비밀의화원 광주점 비밀의 가족,8,광주,1314
러시아워,하루끝,8.16,443,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=러시아워 하루끝,5,광주,374
머더파커 부산점,액션(Action),8.15,142,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=머더파커 부산점 액션(Action),5,부산,1544
스토리메이커스,n,8.15,154,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=스토리메이커스 n,9,일산,1684
쿠쿠룸242,Miss Setting (미스 세팅),8.15,466,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=쿠쿠룸242 Miss Setting (미스 세팅),10,서울(기타),271
이스케이퍼스 2호점,"만약, 당신이 길을 잃었다면",8.14,898,"https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=이스케이퍼스 2호점 만약, 당신이 길을 잃었다면",2,홍대,483
이스케이퍼스 2호점,인생낚시,8.14,1141,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=이스케이퍼스 2호점 인생낚시,9,홍대,654
제로월드 김포점,인형괴담,8.14,620,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=제로월드 김포점 인형괴담,4,경기(기타),238
둠이스케이프,기담정,8.13,607,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=둠이스케이프 기담정,6,인천,601
룸즈에이 수원역2호점,평화로운 에이마트,8.13,333,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=룸즈에이 수원역2호점 평화로운 에이마트,3,수원,1878
셜록홈즈 대구동성로점,단잠,8.12,128,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=셜록홈즈 대구동성로점 단잠,4,대구,213
룸즈에이 강남점,테마 팩토리,8.12,867,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=룸즈에이 강남점 테마 팩토리,7,강남,542
황금열쇠 대구동성로점(본점),가이아 기적의땅,8.11,373,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=황금열쇠 대구동성로점(본점) 가이아 기적의땅,3,대구,154
시크릿도어 방탈출카페,클로젯,8.1,269,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=시크릿도어 방탈출카페 클로젯,5,경기(기타),1562
러시아워 로드맨션,오드의 마법사,8.1,318,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=러시아워 로드맨션 오드의 마법사,6,광주,1667
황금열쇠 대구동성로2호점(더킹),냥탐정 셜록캣,8.1,260,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=황금열쇠 대구동성로2호점(더킹) 냥탐정 셜록캣,4,대구,72
둠이스케이프 2호점,죄,8.09,536,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=둠이스케이프 2호점 죄,8,인천,475
룸즈에이 동성로 아카데미점,평화로운 에이마트,8.09,126,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=룸즈에이 동성로 아카데미점 평화로운 에이마트,3,대구,802
비트포비아 서면던전,꿈의 공장,8.09,136,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=비트포비아 서면던전 꿈의 공장,3,부산,957
키이스케이프 홍대점,홀리데이,8.09,1463,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=키이스케이프 홍대점 홀리데이,7,홍대,1011
이스케이프샾 건대점,튜링테스트,8.09,303,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=이스케이프샾 건대점 튜링테스트,10,건대,1290
마스터키 잠실점,이스케이프 플랜,8.09,671,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=마스터키 잠실점 이스케이프 플랜,9,서울(기타),1552
도어이스케이프 홍대점,신기루,8.08,182,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=도어이스케이프 홍대점 신기루,8,홍대,1535
지구별방탈출 홍대라스트시티점,스위티,8.08,286,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=지구별방탈출 홍대라스트시티점 스위티,1,홍대,1384
둠이스케이프 2호점,인바이트,8.07,510,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=둠이스케이프 2호점 인바이트,8,인천,517
머더파커 부산점,사라진 보물2056,8.07,155,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=머더파커 부산점 사라진 보물2056,8,부산,1632
이스케이프샾 건대점,캠프ing,8.07,334,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=이스케이프샾 건대점 캠프ing,4,건대,1422
비밀의화원 광주점,무고,8.07,90,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=비밀의화원 광주점 무고,7,광주,454
넥스트에디션 신촌점,화이트룸,8.06,753,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=넥스트에디션 신촌점 화이트룸,10,신촌,524
룸즈에이 수원역점,필활,8.06,294,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=룸즈에이 수원역점 필활,4,수원,1358
비밀의화원 다운타운 홍대점,프로메사,8.05,706,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=비밀의화원 다운타운 홍대점 프로메사,6,홍대,1960
에피소드 방탈출 강남점,귀문기담,8.05,649,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=에피소드 방탈출 강남점 귀문기담,5,강남,1631
마스터키 천안두정점,화이트룸,8.05,41,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=마스터키 천안두정점 화이트룸,10,천안,1734
티케이프 신촌점,만수마을,8.04,1050,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=티케이프 신촌점 만수마을,7,신촌,712
지구별방탈출 대구점,"너의 겨울은 가고, 봄은 온다",8.04,404,"https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=지구별방탈출 대구점 너의 겨울은 가고, 봄은 온다",2,대구,45
비밀의화원 전주점,달 : 기억의 조각,8.03,60,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=비밀의화원 전주점 달 : 기억의 조각,6,전주,44
나비잠,트러블,8.03,117,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=나비잠 트러블,1,안양,225
넥스트에디션 건대2호점,방탈출 아카데미 (Master과정),8.03,583,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=넥스트에디션 건대2호점 방탈출 아카데미 (Master과정),9,건대,847
마스터키 프라임 건대점,디코이,8.03,622,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=마스터키 프라임 건대점 디코이,10,건대,282
골든타임 이스케이프,매화,8.02,512,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=골든타임 이스케이프 매화,8,수원,343
지구별방탈출 홍대어드벤처점,퀘스트 : 여정의 시작,8.02,601,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=지구별방탈출 홍대어드벤처점 퀘스트 : 여정의 시작,3,홍대,1518
둠이스케이프 2호점,운명,8.01,602,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=둠이스케이프 2호점 운명,8,인천,1339
비트포비아 대학로점,구룡 잠들지 않는 도시,8.01,949,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=비트포비아 대학로점 구룡 잠들지 않는 도시,8,대학로,1115
상상의문 홍대점,TITAN : 전쟁의경계,8.0,263,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=상상의문 홍대점 TITAN : 전쟁의경계,5,홍대,1143
머더파커 잠실점,집으로 가자 야호!,8.0,657,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=머더파커 잠실점 집으로 가자 야호!,5,서울(기타),1244
상상의문 광주점,서울만 가면 된다,8.0,18,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=상상의문 광주점 서울만 가면 된다,4,광주,687
메타이스케이프,Arcade man 아케이드 맨,7.99,227,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=메타이스케이프 Arcade man 아케이드 맨,9,수원,1510
상상의문 분당서현점,몽염 : 도망칠 수 없는 꿈,7.99,350,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=상상의문 분당서현점 몽염 : 도망칠 수 없는 꿈,4,경기(기타),459
황금열쇠 강남점(타임스퀘어),섬 : 잊혀진 이야기,7.99,393,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=황금열쇠 강남점(타임스퀘어) 섬 : 잊혀진 이야기,7,강남,633
룸즈에이 동성로 아카데미점,슬기로운 지구생활,7.99,72,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=룸즈에이 동성로 아카데미점 슬기로운 지구생활,4,대구,866
황금열쇠 강남점(플라워로드),ANOTHER,7.98,609,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=황금열쇠 강남점(플라워로드) ANOTHER,4,강남,355
키이스케이프 전주점,살랑살랑연구소,7.97,34,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=키이스케이프 전주점 살랑살랑연구소,2,전주,719
이스케이프샾 건대점,옥순양갱,7.97,365,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=이스케이프샾 건대점 옥순양갱,4,건대,1895
소우주,SPIN - OFF,7.96,327,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=소우주 SPIN - OFF,4,수원,1132
메타이스케이프,Everdream 에버드림,7.96,239,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=메타이스케이프 Everdream 에버드림,6,수원,805
서울이스케이프룸 대구 동성로점,파킹랏,7.95,73,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=서울이스케이프룸 대구 동성로점 파킹랏,7,대구,1340
버스티드,THE END,7.95,334,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=버스티드 THE END,4,부천,1275
